,n_windows,score_BigBonus,score_BigLoss,score_MinorBonus,score_MinorLoss,win_rate,yield_rate
2630,4,8,-4,8,0,0.514508929,0.111059724
2631,8,8,-4,8,0,0.530133929,0.132559895
2632,8,0,-2,2,-10,0.5078125,0.328977112
2633,12,0,-2,2,-10,0.511160714,0.561607069
2634,16,0,-2,2,-10,0.511160714,0.588614107
2635,20,0,-2,2,-10,0.506696429,0.667091706
2636,24,0,-2,2,-10,0.505580357,0.510164523
2637,8,0,-2,4,-10,0.512276786,0.602805449
2638,12,0,-2,4,-10,0.518973214,0.982044413
2639,16,0,-2,4,-10,0.517857143,1.083745793
2640,20,0,-2,4,-10,0.5234375,1.330054368
2641,24,0,-2,4,-10,0.514508929,0.992010563
2642,28,0,-2,4,-10,0.514508929,0.546949391
2643,4,0,-2,6,-10,0.514508929,0.383832021
2644,8,0,-2,6,-10,0.518973214,0.769484341
2645,12,0,-2,6,-10,0.524553571,1.248541191
2646,16,0,-2,6,-10,0.529017857,1.334588449
2647,20,0,-2,6,-10,0.518973214,1.702770074
2648,24,0,-2,6,-10,0.511160714,1.053133864
2649,28,0,-2,6,-10,0.512276786,0.44584737
2650,4,0,-2,8,-10,0.521205357,0.454354396
2651,8,0,-2,8,-10,0.514508929,0.827896538
2652,12,0,-2,8,-10,0.522321429,1.325590808
2653,16,0,-2,8,-10,0.530133929,1.241685035
2654,20,0,-2,8,-10,0.5234375,1.672418628
2655,24,0,-2,8,-10,0.516741071,0.66583182
2656,8,0,-2,2,-8,0.5078125,0.325616381
2657,12,0,-2,2,-8,0.512276786,0.551350008
2658,16,0,-2,2,-8,0.511160714,0.592784916
2659,20,0,-2,2,-8,0.506696429,0.685754523
2660,24,0,-2,2,-8,0.5078125,0.554834105
2661,8,0,-2,4,-8,0.514508929,0.601527545
2662,12,0,-2,4,-8,0.514508929,0.952627249
2663,16,0,-2,4,-8,0.517857143,1.098771642
2664,20,0,-2,4,-8,0.525669643,1.360226357
2665,24,0,-2,4,-8,0.515625,1.039544576
2666,28,0,-2,4,-8,0.516741071,0.678869543
2667,32,0,-2,4,-8,0.502232143,0.069796523
2668,4,0,-2,6,-8,0.516741071,0.377732698
2669,8,0,-2,6,-8,0.520089286,0.729565241
2670,12,0,-2,6,-8,0.5234375,1.209075426
2671,16,0,-2,6,-8,0.524553571,1.288550092
2672,20,0,-2,6,-8,0.518973214,1.694305463
2673,24,0,-2,6,-8,0.513392857,1.140129904
2674,28,0,-2,6,-8,0.517857143,0.590373727
2675,4,0,-2,8,-8,0.521205357,0.44813222
2676,8,0,-2,8,-8,0.514508929,0.790537962
2677,12,0,-2,8,-8,0.529017857,1.219087945
2678,16,0,-2,8,-8,0.522321429,1.132108238
2679,20,0,-2,8,-8,0.522321429,1.587447586
2680,24,0,-2,8,-8,0.515625,0.71876634
2681,8,0,-2,2,-6,0.5078125,0.324846991
2682,12,0,-2,2,-6,0.512276786,0.531925932
2683,16,0,-2,2,-6,0.510044643,0.604906761
2684,20,0,-2,2,-6,0.5078125,0.728388025
2685,24,0,-2,2,-6,0.511160714,0.604884655
2686,28,0,-2,2,-6,0.503348214,0.376724509
2687,32,0,-2,2,-6,0.502232143,0.124361243
2688,8,0,-2,4,-6,0.515625,0.558117965
2689,12,0,-2,4,-6,0.516741071,0.923262836
2690,16,0,-2,4,-6,0.525669643,1.06083491
2691,20,0,-2,4,-6,0.517857143,1.392662608
2692,24,0,-2,4,-6,0.512276786,1.107470346
2693,28,0,-2,4,-6,0.515625,0.847530215
2694,32,0,-2,4,-6,0.508928571,0.258876461
2695,36,0,-2,4,-6,0.503348214,-0.05973213
2696,4,0,-2,6,-6,0.520089286,0.371577103
2697,8,0,-2,6,-6,0.513392857,0.693453242
2698,12,0,-2,6,-6,0.527901786,1.11422062
2699,16,0,-2,6,-6,0.520089286,1.190878533
2700,20,0,-2,6,-6,0.522321429,1.631112898
2701,24,0,-2,6,-6,0.512276786,1.208702337
2702,28,0,-2,6,-6,0.515625,0.785476178
2703,4,0,-2,8,-6,0.516741071,0.441724814
2704,8,0,-2,8,-6,0.516741071,0.774523048
2705,12,0,-2,8,-6,0.530133929,1.076139473
2706,16,0,-2,8,-6,0.524553571,0.990618566
2707,20,0,-2,8,-6,0.518973214,1.416431032
2708,24,0,-2,8,-6,0.513392857,0.68918024
2709,28,0,-2,8,-6,0.518973214,-0.060632258
2710,8,0,-2,2,-4,0.5078125,0.323939783
2711,12,0,-2,2,-4,0.512276786,0.498373007
2712,16,0,-2,2,-4,0.508928571,0.621720681
2713,20,0,-2,2,-4,0.513392857,0.77189625
2714,24,0,-2,2,-4,0.514508929,0.665644092
2715,28,0,-2,2,-4,0.510044643,0.513525303
2716,32,0,-2,2,-4,0.504464286,0.297706381
2717,8,0,-2,4,-4,0.517857143,0.523233722
2718,12,0,-2,4,-4,0.518973214,0.857903013
2719,16,0,-2,4,-4,0.5234375,0.987319044
2720,20,0,-2,4,-4,0.5234375,1.351060281
2721,24,0,-2,4,-4,0.515625,1.194403843
2722,28,0,-2,4,-4,0.513392857,1.014351214
2723,32,0,-2,4,-4,0.520089286,0.525747622
2724,36,0,-2,4,-4,0.513392857,0.104281529
2725,4,0,-2,6,-4,0.520089286,0.365236756
2726,8,0,-2,6,-4,0.515625,0.678701866
2727,12,0,-2,6,-4,0.529017857,0.977565075
2728,16,0,-2,6,-4,0.521205357,1.061026702
2729,20,0,-2,6,-4,0.518973214,1.468141263
2730,24,0,-2,6,-4,0.515625,1.152893056
2731,28,0,-2,6,-4,0.518973214,0.888557237
2732,4,0,-2,8,-4,0.516741071,0.434790726
2733,8,0,-2,8,-4,0.522321429,0.728853671
2734,12,0,-2,8,-4,0.521205357,0.886934134
2735,16,0,-2,8,-4,0.5234375,0.742964515
2736,20,0,-2,8,-4,0.514508929,1.101069443
2737,24,0,-2,8,-4,0.513392857,0.402524333
2738,8,0,-2,2,-2,0.5078125,0.285576923
2739,12,0,-2,2,-2,0.508928571,0.455037684
2740,16,0,-2,2,-2,0.515625,0.576252213
2741,20,0,-2,2,-2,0.516741071,0.774753295
2742,24,0,-2,2,-2,0.515625,0.749527377
2743,28,0,-2,2,-2,0.512276786,0.698709293
2744,32,0,-2,2,-2,0.512276786,0.557424677
2745,36,0,-2,2,-2,0.508928571,0.384885124
2746,8,0,-2,4,-2,0.513392857,0.495762086
2747,12,0,-2,4,-2,0.524553571,0.714818912
2748,16,0,-2,4,-2,0.516741071,0.852622542
2749,20,0,-2,4,-2,0.518973214,1.178122662
2750,24,0,-2,4,-2,0.514508929,1.089220461
2751,28,0,-2,4,-2,0.518973214,1.020855434
2752,32,0,-2,4,-2,0.524553571,0.490449745
2753,36,0,-2,4,-2,0.529017857,0.139117831
2754,4,0,-2,6,-2,0.515625,0.353607827
2755,8,0,-2,6,-2,0.521205357,0.623697848
2756,12,0,-2,6,-2,0.520089286,0.803568701
2757,16,0,-2,6,-2,0.522321429,0.781183497
2758,20,0,-2,6,-2,0.515625,1.150900144
2759,24,0,-2,6,-2,0.517857143,0.80643182
2760,28,0,-2,6,-2,0.524553571,0.526640384
2761,4,0,-2,8,-2,0.516741071,0.422891239
2762,8,0,-2,8,-2,0.522321429,0.672892362
2763,12,0,-2,8,-2,0.520089286,0.717761288
2764,16,0,-2,8,-2,0.516741071,0.401107934
2765,20,0,-2,8,-2,0.517857143,0.68785164
2766,8,0,-2,2,0,0.504464286,0.251302805
2767,12,0,-2,2,0,0.5078125,0.329915385
2768,16,0,-2,2,0,0.513392857,0.383499073
2769,20,0,-2,2,0,0.502232143,0.561793676
2770,24,0,-2,2,0,0.511160714,0.482148225
2771,28,0,-2,2,0,0.518973214,0.45850028
2772,32,0,-2,2,0,0.513392857,0.332888887
2773,36,0,-2,2,0,0.518973214,0.20680121
2774,4,0,-2,4,0,0.501116071,0.259082255
2775,8,0,-2,4,0,0.520089286,0.44959009
2776,12,0,-2,4,0,0.517857143,0.564546286
2777,16,0,-2,4,0,0.511160714,0.554858974
2778,20,0,-2,4,0,0.516741071,0.85078525
2779,24,0,-2,4,0,0.527901786,0.614074656
2780,28,0,-2,4,0,0.521205357,0.436519915
2781,4,0,-2,6,0,0.515625,0.351917171
2782,8,0,-2,6,0,0.524553571,0.575176991
2783,12,0,-2,6,0,0.525669643,0.640286993
2784,16,0,-2,6,0,0.522321429,0.450353557
2785,20,0,-2,6,0,0.529017857,0.741883211
2786,24,0,-2,6,0,0.522321429,0.153223462
2787,4,0,-2,8,0,0.516741071,0.420500754
2788,8,0,-2,8,0,0.525669643,0.622173683
2789,12,0,-2,8,0,0.525669643,0.535391555
2790,16,0,-2,8,0,0.524553571,0.00159546
2791,20,0,-2,8,0,0.526785714,0.21052855
2792,8,2,-2,2,-10,0.508928571,0.259677742
2793,12,2,-2,2,-10,0.513392857,0.53909799
2794,16,2,-2,2,-10,0.517857143,0.688774958
2795,20,2,-2,2,-10,0.512276786,0.746998823
2796,24,2,-2,2,-10,0.511160714,0.634216962
2797,8,2,-2,4,-10,0.514508929,0.533828149
2798,12,2,-2,4,-10,0.5234375,0.951061586
2799,16,2,-2,4,-10,0.522321429,1.18405674
2800,20,2,-2,4,-10,0.527901786,1.370038919
2801,24,2,-2,4,-10,0.521205357,1.036198157
2802,28,2,-2,4,-10,0.516741071,0.530247999
2803,4,2,-2,6,-10,0.515625,0.312384184
2804,8,2,-2,6,-10,0.522321429,0.700622742
2805,12,2,-2,6,-10,0.529017857,1.210092015
2806,16,2,-2,6,-10,0.535714286,1.412380834
2807,20,2,-2,6,-10,0.522321429,1.699773114
2808,24,2,-2,6,-10,0.517857143,1.009307098
2809,28,2,-2,6,-10,0.516741071,0.307286196
2810,4,2,-2,8,-10,0.520089286,0.382382331
2811,8,2,-2,8,-10,0.516741071,0.755524015
2812,12,2,-2,8,-10,0.525669643,1.285184988
2813,16,2,-2,8,-10,0.535714286,1.290951578
2814,20,2,-2,8,-10,0.529017857,1.61425845
2815,24,2,-2,8,-10,0.5234375,0.500437219
2816,8,2,-2,2,-8,0.508928571,0.256317011
2817,12,2,-2,2,-8,0.514508929,0.528840929
2818,16,2,-2,2,-8,0.517857143,0.692945767
2819,20,2,-2,2,-8,0.512276786,0.76566164
2820,24,2,-2,2,-8,0.513392857,0.678886251
2821,8,2,-2,4,-8,0.516741071,0.532550246
2822,12,2,-2,4,-8,0.518973214,0.921644422
2823,16,2,-2,4,-8,0.522321429,1.199082588
2824,20,2,-2,4,-8,0.530133929,1.400210909
2825,24,2,-2,4,-8,0.522321429,1.083731883
2826,28,2,-2,4,-8,0.518973214,0.662096925
2827,32,2,-2,4,-8,0.506696429,0.012580612
2828,4,2,-2,6,-8,0.517857143,0.306284861
2829,8,2,-2,6,-8,0.5234375,0.660703642
2830,12,2,-2,6,-8,0.527901786,1.17062625
2831,16,2,-2,6,-8,0.53125,1.366342476
2832,20,2,-2,6,-8,0.522321429,1.691308504
2833,24,2,-2,6,-8,0.520089286,1.096302855
2834,28,2,-2,6,-8,0.522321429,0.451734602
2835,4,2,-2,8,-8,0.520089286,0.376160155
2836,8,2,-2,8,-8,0.516741071,0.718165439
2837,12,2,-2,8,-8,0.532366071,1.178682125
2838,16,2,-2,8,-8,0.527901786,1.181374781
2839,20,2,-2,8,-8,0.527901786,1.529287408
2840,24,2,-2,8,-8,0.522321429,0.553371461
2841,8,2,-2,2,-6,0.508928571,0.255547621
2842,12,2,-2,2,-6,0.514508929,0.509416852
2843,16,2,-2,2,-6,0.516741071,0.705067611
2844,20,2,-2,2,-6,0.513392857,0.808295143
2845,24,2,-2,2,-6,0.516741071,0.728936508
2846,28,2,-2,2,-6,0.506696429,0.4844583
2847,32,2,-2,2,-6,0.502232143,0.19558411
2848,8,2,-2,4,-6,0.517857143,0.489140665
2849,12,2,-2,4,-6,0.521205357,0.892280009
2850,16,2,-2,4,-6,0.530133929,1.161145856
2851,20,2,-2,4,-6,0.522321429,1.432647159
2852,24,2,-2,4,-6,0.518973214,1.151657365
2853,28,2,-2,4,-6,0.517857143,0.830685538
2854,32,2,-2,4,-6,0.513392857,0.201041849
2855,4,2,-2,6,-6,0.521205357,0.300129265
2856,8,2,-2,6,-6,0.516741071,0.624591644
2857,12,2,-2,6,-6,0.532366071,1.075771444
2858,16,2,-2,6,-6,0.526785714,1.268670918
2859,20,2,-2,6,-6,0.525669643,1.628115938
2860,24,2,-2,6,-6,0.518973214,1.164875004
2861,28,2,-2,6,-6,0.520089286,0.646758069
2862,4,2,-2,8,-6,0.515625,0.369752749
2863,8,2,-2,8,-6,0.518973214,0.702150525
2864,12,2,-2,8,-6,0.533482143,1.035733653
2865,16,2,-2,8,-6,0.530133929,1.03988511
2866,20,2,-2,8,-6,0.524553571,1.358270854
2867,24,2,-2,8,-6,0.520089286,0.523785083
2868,8,2,-2,2,-4,0.508928571,0.254640413
2869,12,2,-2,2,-4,0.514508929,0.475863928
2870,16,2,-2,2,-4,0.515625,0.721881531
2871,20,2,-2,2,-4,0.518973214,0.851803367
2872,24,2,-2,2,-4,0.520089286,0.789695653
2873,28,2,-2,2,-4,0.513392857,0.621191701
2874,32,2,-2,2,-4,0.506696429,0.379774457
2875,36,2,-2,2,-4,0.501116071,0.148622131
2876,8,2,-2,4,-4,0.520089286,0.454256422
2877,12,2,-2,4,-4,0.5234375,0.826920186
2878,16,2,-2,4,-4,0.527901786,1.08762999
2879,20,2,-2,4,-4,0.527901786,1.391044833
2880,24,2,-2,4,-4,0.522321429,1.238590574
2881,28,2,-2,4,-4,0.515625,0.997433626
2882,32,2,-2,4,-4,0.524553571,0.467316083
2883,4,2,-2,6,-4,0.521205357,0.293788919
2884,8,2,-2,6,-4,0.518973214,0.609840268
2885,12,2,-2,6,-4,0.533482143,0.939115899
2886,16,2,-2,6,-4,0.527901786,1.138819086
2887,20,2,-2,6,-4,0.522321429,1.465144303
2888,24,2,-2,6,-4,0.522321429,1.109065441
2889,28,2,-2,6,-4,0.5234375,0.749759084
2890,4,2,-2,8,-4,0.515625,0.362818661
2891,8,2,-2,8,-4,0.524553571,0.656481148
2892,12,2,-2,8,-4,0.524553571,0.846528315
2893,16,2,-2,8,-4,0.529017857,0.792231058
2894,20,2,-2,8,-4,0.520089286,1.042909265
2895,24,2,-2,8,-4,0.520089286,0.237128898
2896,8,2,-2,2,-2,0.508928571,0.216277553
2897,12,2,-2,2,-2,0.511160714,0.432528605
2898,16,2,-2,2,-2,0.522321429,0.676413063
2899,20,2,-2,2,-2,0.522321429,0.854660412
2900,24,2,-2,2,-2,0.521205357,0.873578646
2901,28,2,-2,2,-2,0.515625,0.806307591
2902,32,2,-2,2,-2,0.513392857,0.638850385
2903,36,2,-2,2,-2,0.510044643,0.382167044
2904,8,2,-2,4,-2,0.515625,0.426784786
2905,12,2,-2,4,-2,0.529017857,0.683836085
2906,16,2,-2,4,-2,0.521205357,0.952933489
2907,20,2,-2,4,-2,0.5234375,1.218107214
2908,24,2,-2,4,-2,0.521205357,1.133406905
2909,28,2,-2,4,-2,0.521205357,1.003864057
2910,32,2,-2,4,-2,0.529017857,0.431441087
2911,4,2,-2,6,-2,0.516741071,0.28215999
2912,8,2,-2,6,-2,0.524553571,0.55483625
2913,12,2,-2,6,-2,0.524553571,0.765119525
2914,16,2,-2,6,-2,0.529017857,0.858975882
2915,20,2,-2,6,-2,0.518973214,1.147903184
2916,24,2,-2,6,-2,0.524553571,0.762603922
2917,28,2,-2,6,-2,0.529017857,0.387761099
2918,4,2,-2,8,-2,0.515625,0.350919174
2919,8,2,-2,8,-2,0.524553571,0.600519839
2920,12,2,-2,8,-2,0.5234375,0.677355468
2921,16,2,-2,8,-2,0.522321429,0.450374478
2922,20,2,-2,8,-2,0.5234375,0.629691462
2923,8,2,-2,2,0,0.505580357,0.182003435
2924,12,2,-2,2,0,0.510044643,0.307406306
2925,16,2,-2,2,0,0.520089286,0.483659923
2926,20,2,-2,2,0,0.5078125,0.641700793
2927,24,2,-2,2,0,0.516741071,0.606199202
2928,28,2,-2,2,0,0.522321429,0.566029754
2929,32,2,-2,2,0,0.514508929,0.413695964
2930,36,2,-2,2,0,0.520089286,0.203048639
2931,4,2,-2,4,0,0.502232143,0.188146429
2932,8,2,-2,4,0,0.522321429,0.380612791
2933,12,2,-2,4,0,0.522321429,0.533563459
2934,16,2,-2,4,0,0.515625,0.65516992
2935,20,2,-2,4,0,0.521205357,0.890769802
2936,24,2,-2,4,0,0.534598214,0.658260814
2937,28,2,-2,4,0,0.5234375,0.419453851
2938,4,2,-2,6,0,0.516741071,0.280469334
2939,8,2,-2,6,0,0.527901786,0.506315393
2940,12,2,-2,6,0,0.530133929,0.601837817
2941,16,2,-2,6,0,0.529017857,0.528145941
2942,20,2,-2,6,0,0.532366071,0.738886251
2943,24,2,-2,6,0,0.529017857,0.109395283
2944,4,2,-2,8,0,0.515625,0.348528689
2945,8,2,-2,8,0,0.527901786,0.54980116
2946,12,2,-2,8,0,0.529017857,0.494985735
2947,16,2,-2,8,0,0.530133929,0.050862004
2948,20,2,-2,8,0,0.532366071,0.152368372
2949,8,4,-2,2,-10,0.510044643,0.191211905
2950,12,4,-2,2,-10,0.514508929,0.434601503
2951,16,4,-2,2,-10,0.513392857,0.505270812
2952,20,4,-2,2,-10,0.503348214,0.476028122
2953,8,4,-2,4,-10,0.515625,0.462205431
2954,12,4,-2,4,-10,0.525669643,0.845564543
2955,16,4,-2,4,-10,0.520089286,0.980994718
2956,20,4,-2,4,-10,0.518973214,1.063651385
2957,24,4,-2,4,-10,0.5078125,0.425107843
2958,4,4,-2,6,-10,0.513392857,0.252183055
2959,8,4,-2,6,-10,0.522321429,0.625624321
2960,12,4,-2,6,-10,0.529017857,1.104980643
2961,16,4,-2,6,-10,0.530133929,1.187216816
2962,20,4,-2,6,-10,0.515625,1.349035933
2963,24,4,-2,6,-10,0.505580357,0.300572887
2964,4,4,-2,8,-10,0.520089286,0.321631807
2965,8,4,-2,8,-10,0.516741071,0.676874806
2966,12,4,-2,8,-10,0.526785714,1.173493402
2967,16,4,-2,8,-10,0.530133929,1.036393694
2968,20,4,-2,8,-10,0.521205357,1.201986342
2969,8,4,-2,2,-8,0.510044643,0.187851174
2970,12,4,-2,2,-8,0.515625,0.424344442
2971,16,4,-2,2,-8,0.513392857,0.509441621
2972,20,4,-2,2,-8,0.503348214,0.494690939
2973,8,4,-2,4,-8,0.517857143,0.460927527
2974,12,4,-2,4,-8,0.521205357,0.816147379
2975,16,4,-2,4,-8,0.520089286,0.996020566
2976,20,4,-2,4,-8,0.521205357,1.093823374
2977,24,4,-2,4,-8,0.508928571,0.47264128
2978,28,4,-2,4,-8,0.5078125,0.01521103
2979,4,4,-2,6,-8,0.515625,0.246083732
2980,8,4,-2,6,-8,0.5234375,0.585705221
2981,12,4,-2,6,-8,0.527901786,1.065514879
2982,16,4,-2,6,-8,0.525669643,1.141178459
2983,20,4,-2,6,-8,0.515625,1.340571323
2984,24,4,-2,6,-8,0.5078125,0.387568361
2985,4,4,-2,8,-8,0.520089286,0.315409631
2986,8,4,-2,8,-8,0.516741071,0.63951623
2987,12,4,-2,8,-8,0.533482143,1.066990538
2988,16,4,-2,8,-8,0.522321429,0.926816896
2989,20,4,-2,8,-8,0.520089286,1.1170153
2990,8,4,-2,2,-6,0.510044643,0.187081784
2991,12,4,-2,2,-6,0.515625,0.404920366
2992,16,4,-2,2,-6,0.512276786,0.521563466
2993,20,4,-2,2,-6,0.504464286,0.537324441
2994,24,4,-2,2,-6,0.503348214,0.190011189
2995,8,4,-2,4,-6,0.518973214,0.417517947
2996,12,4,-2,4,-6,0.5234375,0.786782966
2997,16,4,-2,4,-6,0.527901786,0.958083834
2998,20,4,-2,4,-6,0.513392857,1.126259625
2999,24,4,-2,4,-6,0.505580357,0.540566475
3000,28,4,-2,4,-6,0.506696429,0.18372673
3001,4,4,-2,6,-6,0.518973214,0.239928136
3002,8,4,-2,6,-6,0.516741071,0.549593223
3003,12,4,-2,6,-6,0.532366071,0.970660073
3004,16,4,-2,6,-6,0.521205357,1.043506901
3005,20,4,-2,6,-6,0.518973214,1.277378758
3006,24,4,-2,6,-6,0.506696429,0.456140228
3007,4,4,-2,8,-6,0.515625,0.309002225
3008,8,4,-2,8,-6,0.518973214,0.623501316
3009,12,4,-2,8,-6,0.534598214,0.924042066
3010,16,4,-2,8,-6,0.524553571,0.785327225
3011,20,4,-2,8,-6,0.516741071,0.945998746
3012,8,4,-2,2,-4,0.510044643,0.186174575
3013,12,4,-2,2,-4,0.515625,0.371367441
3014,16,4,-2,2,-4,0.511160714,0.538377386
3015,20,4,-2,2,-4,0.510044643,0.580832666
3016,24,4,-2,2,-4,0.506696429,0.250770042
3017,28,4,-2,2,-4,0.503348214,0.07332688
3018,8,4,-2,4,-4,0.521205357,0.382633703
3019,12,4,-2,4,-4,0.525669643,0.721423143
3020,16,4,-2,4,-4,0.525669643,0.884567968
3021,20,4,-2,4,-4,0.518973214,1.084657299
3022,24,4,-2,4,-4,0.508928571,0.627499397
3023,28,4,-2,4,-4,0.504464286,0.350401027
3024,4,4,-2,6,-4,0.518973214,0.23358779
3025,8,4,-2,6,-4,0.518973214,0.534841847
3026,12,4,-2,6,-4,0.533482143,0.834004527
3027,16,4,-2,6,-4,0.522321429,0.913655069
3028,20,4,-2,6,-4,0.515625,1.114407123
3029,24,4,-2,6,-4,0.510044643,0.400330382
3030,28,4,-2,6,-4,0.512276786,-0.031702146
3031,4,4,-2,8,-4,0.515625,0.302068136
3032,8,4,-2,8,-4,0.524553571,0.577831939
3033,12,4,-2,8,-4,0.525669643,0.734836728
3034,16,4,-2,8,-4,0.5234375,0.537673173
3035,20,4,-2,8,-4,0.512276786,0.630637157
3036,8,4,-2,2,-2,0.510044643,0.147811716
3037,12,4,-2,2,-2,0.512276786,0.328032119
3038,16,4,-2,2,-2,0.517857143,0.492908918
3039,20,4,-2,2,-2,0.513392857,0.583689711
3040,24,4,-2,2,-2,0.5078125,0.334652743
3041,28,4,-2,2,-2,0.505580357,0.258373943
3042,8,4,-2,4,-2,0.516741071,0.355162067
3043,12,4,-2,4,-2,0.53125,0.578339042
3044,16,4,-2,4,-2,0.518973214,0.749871467
3045,20,4,-2,4,-2,0.514508929,0.91171968
3046,24,4,-2,4,-2,0.5078125,0.522315441
3047,28,4,-2,4,-2,0.510044643,0.356756768
3048,4,4,-2,6,-2,0.514508929,0.22195886
3049,8,4,-2,6,-2,0.524553571,0.479837829
3050,12,4,-2,6,-2,0.524553571,0.660008154
3051,16,4,-2,6,-2,0.5234375,0.633811865
3052,20,4,-2,6,-2,0.512276786,0.797166004
3053,24,4,-2,6,-2,0.512276786,0.053868582
3054,4,4,-2,8,-2,0.515625,0.290168649
3055,8,4,-2,8,-2,0.524553571,0.52187063
3056,12,4,-2,8,-2,0.524553571,0.565663882
3057,16,4,-2,8,-2,0.516741071,0.195816593
3058,20,4,-2,8,-2,0.515625,0.217419354
3059,8,4,-2,2,0,0.506696429,0.113537597
3060,12,4,-2,2,0,0.511160714,0.202909819
3061,16,4,-2,2,0,0.515625,0.300155778
3062,24,4,-2,2,0,0.503348214,0.067273007
3063,28,4,-2,2,0,0.512276786,0.018026536
3064,4,4,-2,4,0,0.501116071,0.128481429
3065,8,4,-2,4,0,0.5234375,0.308990072
3066,12,4,-2,4,0,0.524553571,0.428066416
3067,16,4,-2,4,0,0.513392857,0.452107899
3068,20,4,-2,4,0,0.512276786,0.584382267
3069,24,4,-2,4,0,0.521205357,0.047169063
3070,4,4,-2,6,0,0.514508929,0.220268205
3071,8,4,-2,6,0,0.527901786,0.431316972
3072,12,4,-2,6,0,0.530133929,0.496726445
3073,16,4,-2,6,0,0.5234375,0.302981924
3074,20,4,-2,6,0,0.525669643,0.38814907
3075,4,4,-2,8,0,0.515625,0.287778164
3076,8,4,-2,8,0,0.527901786,0.471151951
3077,12,4,-2,8,0,0.530133929,0.383294149
3078,8,6,-2,2,-10,0.512276786,0.0850505
3079,12,6,-2,2,-10,0.515625,0.179057282
3080,16,6,-2,2,-10,0.512276786,0.163418329
3081,20,6,-2,2,-10,0.503348214,-0.074159101
3082,8,6,-2,4,-10,0.516741071,0.352789601
3083,12,6,-2,4,-10,0.525669643,0.58457796
3084,16,6,-2,4,-10,0.516741071,0.620138689
3085,20,6,-2,4,-10,0.517857143,0.474587228
3086,4,6,-2,6,-10,0.513392857,0.17929493
3087,8,6,-2,6,-10,0.524553571,0.512708405
3088,12,6,-2,6,-10,0.530133929,0.836084607
3089,16,6,-2,6,-10,0.527901786,0.802688831
3090,20,6,-2,6,-10,0.514508929,0.708891604
3091,4,6,-2,8,-10,0.520089286,0.248166848
3092,8,6,-2,8,-10,0.518973214,0.560149306
3093,12,6,-2,8,-10,0.529017857,0.895794786
3094,16,6,-2,8,-10,0.527901786,0.619208428
3095,20,6,-2,8,-10,0.520089286,0.485718018
3096,8,6,-2,2,-8,0.512276786,0.081689769
3097,12,6,-2,2,-8,0.516741071,0.168800221
3098,16,6,-2,2,-8,0.512276786,0.167589138
3099,20,6,-2,2,-8,0.503348214,-0.055496283
3100,8,6,-2,4,-8,0.518973214,0.351511697
3101,12,6,-2,4,-8,0.521205357,0.555160796
3102,16,6,-2,4,-8,0.516741071,0.635164537
3103,20,6,-2,4,-8,0.520089286,0.504759217
3104,4,6,-2,6,-8,0.515625,0.173195607
3105,8,6,-2,6,-8,0.525669643,0.472789306
3106,12,6,-2,6,-8,0.529017857,0.796618842
3107,16,6,-2,6,-8,0.5234375,0.756650474
3108,20,6,-2,6,-8,0.514508929,0.700426994
3109,4,6,-2,8,-8,0.520089286,0.241944672
3110,8,6,-2,8,-8,0.518973214,0.522790729
3111,12,6,-2,8,-8,0.535714286,0.789291923
3112,16,6,-2,8,-8,0.520089286,0.509631631
3113,20,6,-2,8,-8,0.518973214,0.400746977
3114,8,6,-2,2,-6,0.512276786,0.080920379
3115,12,6,-2,2,-6,0.516741071,0.149376144
3116,16,6,-2,2,-6,0.511160714,0.179710983
3117,20,6,-2,2,-6,0.504464286,-0.012862781
3118,8,6,-2,4,-6,0.520089286,0.308102117
3119,12,6,-2,4,-6,0.5234375,0.525796383
3120,16,6,-2,4,-6,0.524553571,0.597227805
3121,20,6,-2,4,-6,0.512276786,0.537195468
3122,4,6,-2,6,-6,0.518973214,0.167040012
3123,8,6,-2,6,-6,0.518973214,0.436677307
3124,12,6,-2,6,-6,0.533482143,0.701764036
3125,16,6,-2,6,-6,0.518973214,0.658978916
3126,20,6,-2,6,-6,0.517857143,0.637234429
3127,4,6,-2,8,-6,0.515625,0.235537266
3128,8,6,-2,8,-6,0.521205357,0.506775816
3129,12,6,-2,8,-6,0.536830357,0.646343451
3130,16,6,-2,8,-6,0.522321429,0.368141959
3131,20,6,-2,8,-6,0.515625,0.229730422
3132,8,6,-2,2,-4,0.512276786,0.080013171
3133,12,6,-2,2,-4,0.516741071,0.11582322
3134,16,6,-2,2,-4,0.510044643,0.196524903
3135,20,6,-2,2,-4,0.510044643,0.030645443
3136,8,6,-2,4,-4,0.522321429,0.273217874
3137,12,6,-2,4,-4,0.525669643,0.46043656
3138,16,6,-2,4,-4,0.522321429,0.523711939
3139,20,6,-2,4,-4,0.517857143,0.495593142
3140,4,6,-2,6,-4,0.518973214,0.160699665
3141,8,6,-2,6,-4,0.521205357,0.421925931
3142,12,6,-2,6,-4,0.534598214,0.565108491
3143,16,6,-2,6,-4,0.520089286,0.529127084
3144,20,6,-2,6,-4,0.514508929,0.474262794
3145,4,6,-2,8,-4,0.515625,0.228603177
3146,8,6,-2,8,-4,0.526785714,0.461106438
3147,12,6,-2,8,-4,0.527901786,0.457138112
3148,16,6,-2,8,-4,0.521205357,0.120487908
3149,20,6,-2,8,-4,0.511160714,-0.085631167
